,Country,Sub-national region,latitude,longitude,MPI_Region,PercPoverty,popDensity,precipitation,TimeToCity,Temperature
855,Sudan,North Kordofan,13.8306441,29.4179324,0.328,62.4,12.3333330154419,302.5,153.0,40.0
856,Sudan,Northern,18.4448963,30.1589303,0.047,11.6,2.83333325386047,13.5,460.0,39.0
857,Sudan,Red Sea,19.4556063,35.2148469,0.223,44.2,1.0,40.0,556.0,43.0
858,Sudan,River Nile,17.1142529,33.7964613,0.092,19.2,12.5,93.0,137.0,44.0
859,Sudan,Sinnar,13.0317108,33.9750018,0.277,52.2,9.95666694641113,657.5,19.0,37.0
860,Sudan,South Darfor,11.6488639,24.9042208,0.42,75.8,32.6666679382324,670.0,552.0,37.0
861,Sudan,South Kordofan,11.1990192,29.4179324,0.422,72.8,7.66666650772095,859.5,65.0,38.0
862,Sudan,West Darfor,12.8463561,23.0011989,0.458,78.6,26.6666660308838,709.5,153.0,37.0
863,Sudan,West Kordofan,13.083333,30.35,0.468,80.6,41.4500007629395,412.5,71.0,39.0
864,Sudan,White Nile,13.2403881,32.5372741,0.267,51.7,49.8333320617676,387.0,41.0,40.0
865,Suriname,Brokopondo,4.7524091,-55.0272904,0.057,14.5,1.0,1755.5,199.0,24.0
866,Suriname,Commewijne,5.740211,-54.8731219,0.008,2.3,8.0,1664.5,275.0,25.0
867,Suriname,Coronie,5.6943271,-56.2929381,0.006,1.7,0.0,1358.5,1307.0,26.0
868,Suriname,Marowijne,5.6268128,-54.2593118,0.026,6.7,1.83333337306976,1683.0,382.0,25.0
869,Suriname,Nickerie,5.5855469,-56.8311117,0.012,3.4,5.66666650772095,1594.5,1718.0,25.0
870,Suriname,Para,5.4817318,-55.2259207,0.023,6.0,2.0,1704.0,145.0,25.0
871,Suriname,Paramaribo,5.8520355,-55.2038278,0.007,1.9,1334.41662597656,1409.5,0.0,28.0
872,Suriname,Saramacca,5.7240813,-55.6689636,0.011,2.8,3.0,1666.5,848.0,25.0
873,Suriname,Sipaliwini,3.6567382,-56.2035387,0.172,38.9,0.0,1969.0,1821.0,23.0
874,Suriname,Wanica,5.7323762,-55.2701235,0.013,3.5,169.976669311523,1647.5,47.0,27.0
875,Swaziland,Hhohho,-26.1365662,31.3541631,0.054,12.8,69.5,860.5,450.0,26.0
876,Swaziland,Lubombo,-26.1365662,31.3541631,0.098,22.7,69.5,860.5,450.0,26.0
877,Swaziland,Manzini,-26.5081999,31.3713164,0.041,10.2,69.6666641235352,844.5,36.0,29.0
878,Swaziland,Shiselweni,-26.9827577,31.3541631,0.101,24.7,50.5,886.5,256.0,24.0
879,Syrian Arab Republic,As-swidaa,32.7128968,36.5662858,0.002,0.6,9.83333301544189,211.0,2.0,30.0
880,Syrian Arab Republic,Damascus,33.5138073,36.2765279,0.003,0.8,71.6666641235352,152.0,3.0,27.0
881,Syrian Arab Republic,Daraa,32.626434,36.1033061,0.011,3.0,204.33332824707,168.5,0.0,29.0
882,Syrian Arab Republic,Dir Ezor,35.3296518,40.1350341,0.047,12.0,27.5,148.0,2.0,30.0
883,Syrian Arab Republic,Edlb,,,0.019,5.3,,,,
884,Syrian Arab Republic,Halab,36.2021047,37.1342603,0.026,7.1,82.6666641235352,263.5,5.0,26.0
885,Syrian Arab Republic,Hama,35.1408881,36.7551993,0.01,2.9,369.666656494141,260.5,0.0,27.0
886,Syrian Arab Republic,Hasaka,36.507867,40.7462671,0.028,7.2,169.83332824707,237.0,2.0,30.0
887,Syrian Arab Republic,Hums,34.2567123,38.3165725,0.007,2.1,13.5,99.5,260.0,31.0
888,Syrian Arab Republic,Latequia,35.5407103,35.7952667,0.004,1.1,473.833343505859,580.0,39.0,24.0
889,Syrian Arab Republic,Qonitara,,,0.011,2.9,,,,
890,Syrian Arab Republic,Raqa,35.9594106,38.9981052,0.028,7.4,78.1666641235352,145.5,4.0,27.0
891,Syrian Arab Republic,Rural Damascus,33.5167289,36.954107,0.009,2.2,71.6666641235352,83.0,173.0,31.0
892,Syrian Arab Republic,Tortous,,,0.0,0.1,,,,
893,Tajikistan,Districts of Republican Subordination,39.0857902,70.2408325,0.045,11.4,18.0,634.0,390.0,13.0
894,Tajikistan,Dushanbe,38.5597722,68.7870384,0.021,6.1,2057.0400390625,516.5,17.0,26.0
895,Tajikistan,Gorno-Badakhshan Autonomous Oblast,38.5597722,68.7870384,0.048,12.1,2057.0400390625,516.5,17.0,26.0
896,Tajikistan,Khatlon,37.9113562,69.097023,0.086,20.5,209.838333129883,401.5,329.0,31.0
897,Tajikistan,Sughd,39.5155326,69.097023,0.033,8.1,60.8333320617676,682.0,360.0,8.0
898,"Tanzania, United Republic of",Central,0.3215308,32.5862002,0.332,66.1,13434.408203125,1284.0,1.0,32.0
899,"Tanzania, United Republic of",Eastern,-6.369028,34.888822,0.145,31.7,7.16666650772095,526.5,131.0,29.0
900,"Tanzania, United Republic of",Lake,-8.0,35.0,0.346,66.7,28.7566680908203,649.0,1044.0,30.0
901,"Tanzania, United Republic of",Northern,40.7566997,-73.9664629,0.2,41.6,20817.619140625,849.0,,19.0
902,"Tanzania, United Republic of",South West Highlands,,,0.312,64.2,,,,
903,"Tanzania, United Republic of",Southern,-34.9478961,138.5812844,0.296,61.8,1637.45666503906,378.0,3.0,26.0
904,"Tanzania, United Republic of",Southern Highlands,-9.1667,34.5167,0.226,50.3,41.1666679382324,905.5,104.0,25.0
905,"Tanzania, United Republic of",Western,28.5954114,77.181578,0.397,72.1,5093.95849609375,544.5,9.0,28.0
906,"Tanzania, United Republic of",Zanzibar,-6.165917,39.202641,0.143,30.5,1655.5,948.0,7.0,29.0
907,Timor-Leste,Aileu,-8.7224084,125.5712576,0.379,73.0,51.7033348083496,1496.5,576.0,27.0
908,Timor-Leste,Ainaro,-9.0113171,125.5220012,0.444,79.7,39.7966690063477,1618.0,568.0,25.0
909,Timor-Leste,Baucau,-8.4731006,126.4553727,0.357,71.3,35.0,944.0,751.0,32.0
910,Timor-Leste,Bobonaro,-8.9655406,125.2587964,0.406,75.9,43.6650009155273,1460.5,704.0,24.0
911,Timor-Leste,Cova Lima,-9.2650375,125.2587964,0.31,62.1,65.3333358764649,1177.0,781.0,26.0
912,Timor-Leste,Dili,-8.5568557,125.5603143,0.127,28.6,66.3166656494141,795.5,588.0,30.0
913,Timor-Leste,Ermera,-8.8068883,125.3466253,0.497,87.0,42.8333320617676,1314.0,618.0,23.0
914,Timor-Leste,Lautem,-8.5531846,126.9970831,0.373,73.1,35.0,1214.5,857.0,28.0
915,Timor-Leste,Liquica,-8.5891214,125.3411388,0.387,70.0,36.8050003051758,540.0,542.0,28.0
916,Timor-Leste,Manatuto,-8.5155608,126.0159255,0.295,60.6,183.341674804688,647.0,640.0,30.0
917,Timor-Leste,Manufahi,-9.0145495,125.8279959,0.353,68.4,26.5349998474121,1344.0,672.0,29.0
918,Timor-Leste,Oecussi,-9.2970576,124.2866091,0.508,86.2,47.1666679382324,915.0,375.0,30.0
919,Timor-Leste,Viqueque,-8.8597918,126.3633516,0.41,79.0,40.4166679382324,1284.0,752.0,28.0
920,Togo,Commune de Lome,6.1724969,1.2313618,0.067,16.4,3108.07666015625,843.5,23.0,32.0
921,Togo,Region Centrale,8.6586029,1.0586135,0.236,52.5,43.0,1287.0,105.0,31.0
922,Togo,Region Maritime,6.4913504,1.2891036,0.243,50.9,103.543334960938,994.5,92.0,27.0
923,Togo,Region de la Kara,9.7216393,1.0586135,0.324,63.3,64.283332824707,1396.0,267.0,32.0
924,Togo,Region des Plateaux,6.4913504,1.2891036,0.325,62.7,103.543334960938,994.5,92.0,27.0
925,Togo,Region des Savanes,9.7216393,1.0586135,0.439,76.9,64.283332824707,1396.0,267.0,32.0
926,Trinidad and Tobago,Eastern,11.2979348,-60.5588524,0.026,7.2,178.16667175293,1428.0,356.0,23.0
927,Trinidad and Tobago,North Central,10.6467643,-61.4227551,0.02,5.7,737.13330078125,1144.0,3.0,31.0
928,Trinidad and Tobago,North West,10.691803,-61.222503,0.023,6.4,476.643341064453,1655.5,169.0,23.0
929,Trinidad and Tobago,South West,10.691803,-61.222503,0.016,4.3,476.643341064453,1655.5,169.0,23.0
930,Trinidad and Tobago,Tobago,11.2336911,-60.6988909,0.019,5.4,178.16667175293,1421.5,235.0,24.0
931,Uganda,Central 1,0.3729261,32.6357573,0.3,59.5,3050.20825195313,1313.5,10.0,32.0
932,Uganda,Central 2,0.3729261,32.6357573,0.294,61.0,3050.20825195313,1313.5,10.0,32.0
933,Uganda,East Central,0.2540775,31.9928078,0.371,74.7,155.946670532227,1102.5,194.0,27.0
934,Uganda,Eastern,1.2692186,33.438353,0.417,81.7,78.4633331298828,1194.0,145.0,25.0
935,Uganda,Kampala,0.3475964,32.5825197,0.076,17.3,13434.408203125,1284.0,4.0,33.0
936,Uganda,Karamoja,2.8308738,34.1531947,0.634,96.5,22.9200000762939,601.0,459.0,32.0
937,Uganda,North,2.8780034,32.7181375,0.431,78.0,29.5499992370605,1301.0,405.0,29.0
938,Uganda,Southwest,0.2580521,30.5279096,0.4,74.6,198.533340454102,996.5,237.0,27.0
939,Uganda,West Nile,0.3157239,32.575568,0.484,84.9,13434.408203125,1284.0,1.0,34.0
940,Uganda,Western,0.2580521,30.5279096,0.346,67.9,198.533340454102,996.5,237.0,27.0
941,Uzbekistan,Central,41.377491,64.585262,0.011,3.2,0.0,178.5,179.0,29.0
942,Uzbekistan,Central-Eastern,,,0.004,1.1,,,,
943,Uzbekistan,Eastern,43.1298023,131.9432471,0.006,1.7,1029.33337402344,501.5,8.0,13.0
944,Uzbekistan,Southern,38.9083604,-77.0405101,0.016,4.1,5670.2880859375,920.0,3.0,22.0
945,Uzbekistan,Tashkent,41.2994958,69.2400734,0.001,0.4,9678.9921875,412.0,4.0,26.0
946,Uzbekistan,Western,41.3069797,69.2833793,0.007,2.0,9506.537109375,418.5,7.0,24.0
947,Viet Nam,Central Highlands,13.0635025,108.2377519,0.057,12.8,80.2050018310547,1403.0,120.0,28.0
948,Viet Nam,Mekong River Delta,10.063363,105.5943388,0.03,7.5,530.896667480469,1431.0,83.0,27.0
949,Viet Nam,North Central and Central Coastal area,17.9459438,105.9699878,0.024,6.3,49.7466659545898,1835.5,117.0,27.0
950,Viet Nam,Northern Midlands and Mountain area,,,0.064,14.4,,,,
951,Viet Nam,Red River Delta,20.9033868,105.9699878,0.013,3.8,1304.87158203125,1471.5,30.0,27.0
952,Viet Nam,South East,14.058324,108.277199,0.017,4.4,76.0083312988281,1482.0,39.0,27.0
953,Yemen,Abyan,13.6343413,46.0563212,0.136,29.8,45.5166664123535,81.5,774.0,39.0
954,Yemen,Aden,12.7854969,45.0186548,0.062,15.0,3538.42163085938,33.5,2.0,34.0
955,Yemen,Al-Baidha,13.9889146,45.5771002,0.191,38.0,147.816665649414,232.5,141.0,34.0
956,Yemen,Al-Hodiedah,14.7909118,42.9708838,0.343,62.2,1891.83337402344,194.5,41.0,36.0
957,Yemen,Al-Jawf,16.7901819,45.2993862,0.214,46.4,9.33333301544189,72.0,1959.0,41.0
958,Yemen,Al-Mhrah,16.5238423,51.6834275,0.105,21.6,0.16666667163372,45.5,698.0,37.0
959,Yemen,Al-Mhweit,15.4687838,43.5462744,0.349,64.6,245.824996948242,324.5,866.0,28.0
960,Yemen,Aldhalae,13.7032564,44.7334536,0.2,42.4,115.833335876465,354.5,157.0,36.0
961,Yemen,Amran,16.2569214,43.9436788,0.322,60.2,103.461669921875,207.0,205.0,32.0
962,Yemen,Dhamar,14.5455447,44.4087348,0.325,60.9,202.084991455078,335.5,2.0,34.0
963,Yemen,Hadramout,16.9304135,49.3653149,0.12,26.5,0.0,67.5,1269.0,38.0
964,Yemen,Hajjah,15.7030403,43.6039301,0.447,76.0,349.991668701172,261.5,115.0,31.0
965,Yemen,Ibb,13.9720929,44.1625338,0.2,41.9,1023.88165283203,564.5,4.0,31.0
966,Yemen,Lahj,13.1489588,44.8505495,0.176,36.3,36.3333320617676,69.5,148.0,44.0
967,Yemen,Mareb,15.4700312,45.3228575,0.214,45.9,8.50833320617676,101.5,206.0,44.0
968,Yemen,Reimah,14.883333,43.55,0.381,72.4,109.29167175293,304.5,844.0,37.0
969,Yemen,Sadah,16.9509413,43.7477743,0.278,56.1,203.603332519531,171.5,288.0,36.0
970,Yemen,Sanaa,15.3694451,44.1910066,0.255,51.5,159.125,220.5,4.0,36.0
971,Yemen,Sanaa City,15.3694451,44.1910066,0.057,14.3,159.125,220.5,4.0,36.0
972,Yemen,Shabwah,14.7546303,46.516262,0.163,36.6,20.5,79.5,1035.0,44.0
973,Yemen,Taiz,13.5775886,44.0177989,0.207,41.4,808.526672363281,601.0,7.0,34.0
974,Zambia,Central,-14.3112263,28.299435,0.292,59.9,117.166664123535,888.0,23.0,28.0
975,Zambia,Copperbelt,-13.0570073,27.5495846,0.158,34.1,9.83333301544189,1158.0,822.0,25.0
976,Zambia,Eastern,-13.8056187,31.9928078,0.369,71.4,47.2583312988281,934.5,114.0,32.0
977,Zambia,Luapula,-11.564831,29.0459927,0.392,75.9,14.1666669845581,1161.5,556.0,26.0
978,Zambia,Lusaka,-15.3875259,28.3228165,0.112,26.0,2076.50830078125,755.0,7.0,30.0
979,Zambia,Muchinga,-15.3780734,28.2579161,0.368,72.0,946.808288574219,755.5,13.0,31.0
980,Zambia,North Western,-13.0050258,24.9042208,0.334,67.3,5.56500005722046,1152.0,729.0,25.0
981,Zambia,Northern,-9.7670177,30.8958242,0.397,75.6,6.5,1234.0,622.0,25.0
982,Zambia,Southern,-16.9620634,26.419389,0.301,62.1,7.83333349227905,728.0,125.0,31.0
983,Zambia,Western,-15.9454906,23.3823545,0.399,76.2,6.0,904.0,607.0,32.0
984,Zimbabwe,Bulawayo,-20.1325066,28.626479,0.014,3.8,4923.58349609375,590.0,5.0,34.0
985,Zimbabwe,Harare,-17.8251657,31.03351,0.038,9.6,822.333312988281,698.0,1.0,31.0
986,Zimbabwe,Manicaland,-18.9216386,32.174605,0.168,39.1,46.0950012207031,620.5,432.0,31.0
987,Zimbabwe,Mashonaland Central,-16.7644295,31.0793705,0.21,48.0,29.8883323669434,714.0,177.0,29.0
988,Zimbabwe,Mashonaland East,-18.5871642,31.2626366,0.14,33.5,28.4599990844727,665.0,136.0,30.0
989,Zimbabwe,Mashonaland West,-17.4851029,29.7889248,0.192,43.7,21.8333339691162,759.0,206.0,32.0
990,Zimbabwe,Masvingo,-20.0791909,30.8384093,0.174,38.9,41.5,605.0,1.0,32.0
991,Zimbabwe,Matabeleland North,-18.5331566,27.5495846,0.238,53.4,8.18666648864746,643.0,362.0,32.0
992,Zimbabwe,Matabeleland South,-21.052337,29.0459927,0.164,38.2,13.0,481.5,325.0,30.0
993,Zimbabwe,Midlands,-19.0552009,29.6035495,0.176,40.5,36.6666679382324,610.5,59.0,29.0
